"id","airline","tweet"
"61675","United","My flight w @united is delayed AGAIN, and I'm out of my cold medicine. I want the CEO to bring me some coricidin cold and flu, immediately."
"165622","SouthWest","Not loving @SouthwestAir at the mo. 9 people pulled off to reduce weight due to a fuel line problem. Everyone missing connections."
"78147","United","@united waiting to board UA1671 which is already 40 minutes delayed b/c of a missing flight attendant. Really just figuring this out???"
"29385","United","@united can literally NEVER get it together at @fly2ohare. Working on a 4 hour delay with a plane that's been sitting here for 10 hours."
"158587","JetBlue","@JetBlue Can you help with check-in process for @AHessCA? Having issues online"
"151357","VirginAmerica","I am no longer a @VirginAmerica virgin. Great flight for my #soulsafari to #palmsprimgs. http://t.co/iN9AqbywvL"
"89504","United","Never fly @AirCanada or @united...The Star Alliance of incredibly shitty airlines."
"86210","Delta","@DeltaAssist two consecutive flights into LAX and two broken suitcases! What's the deal? I'm really upset!"
"37320","SouthWest","@SouthwestAir Why the need for me to change my password to login to in-flight Wi-Fi? I like my password #frustrating #workedlastweek"
"154009","SouthWest","@SouthwestAir are folks allowed to buy priority seating and then save 5 exit row seats for their travel mates? Seems unfair."
"121820","American","terrible, terrible staff. missed our flight because of them. def not recommending them #americanairlines @AmericanAir ðŸ˜¡"
"64297","United","@united shame on you for leaving that dog out in the rain!!!! I will make sure I never fly with you!!!"
"111835","JetBlue","I have switched flights 3 times in 40 minutes. @JetBlue - love you girl. Let's do this. We can do this. Hope. I live in a place called Hope."
"51401","American","two @AmericanAir planes ""not working"" totaling to a 5-hour delay and no guarantee that it won't increase. so much for trying a new route."
"54348","United","Ah! @united re-routed us thru Chicago on a diff airline. Orig. plane is delayed and this is the only way we'll make connection to London."
"101232","SouthWest","128 @SouthwestAir planes grounded by missed maintenance inspections.   http://t.co/4hSCrVMhFE http://t.co/UHizNFl10M"
"51744","United","My @United plane that was supposed to leave a while ago. We have all deplaned. Guess Im spending theâ€¦ http://t.co/82RcwcXO34"
"116694","VirginAmerica","I miss Jack. Only, instead of Jack, I miss @VirginAmerica. OK, that's my last ""mad at the airline"" tweet cuz those people are assholes."
"109418","American","2 planes, 2 mechanical problems. @AmericanAir. Iâ€™m worried to fly with you now #delays"
"172811","United","That attendant should be fired, @united. Don't excuse her behavior. ""Muslim woman denied soda can 'weapon' on flight http://t.co/kIu41uuR78"""
"52244","American","@AmericanAir Had a bad flight experience with you, 2 days in a row. You expect your customer to put their bag here? http://t.co/G90MWNQ7lT"
"12782","United","Hey @united - How many times are you going to cancel my flight to Chicago and force me to miss more work?! #unacceptable #GETITRIGHT"
"120551","American","Fuck yourself @AmericanAir"
"29646","United","@united Fix the issues and get us off the ground #1547. Already been 1 hour and now possibly 1 more. Cmon! Ridiculous."
"65700","American","@AmericanAir lets try this again. 4 px connecting in PHL from STT to flight 1796. They will hustle over but may need you to wait a minute."
"110263","American","@AmericanAir - please consider upgrading to system that calls your customers back. 2.5 hours on hold hurts the neck. http://t.co/wEcMxtnarj"
"85719","American","@AmericanAir my bag never arrived off my flight last night... You then managed to deliver someone else's bag to me this evening... Really???"
"17151","American","Stuck in Dallas for the night. #NoCrew #TravelProblems @AmericanAir"
"105496","American","@AmericanAir I have been holding on the phone for over 2hr 30mins waiting for someone to speak to. My am flight to Dallas was canceled."
"98148","American","@AmericanAir stuck on the tarmac at JFK for over 2 hours, no end in sight"
"86800","SouthWest","@SouthwestAir waited 15 mins to speak to a representative over the phone only to have the call w/ rep last less than 1 min. What a shame."
"33213","United","@united all these people waiting for their luggage for an hour now flt 1577 from IAH to ORD help! http://t.co/8PoZwzHdqG"
"72380","JetBlue","Very disappointed with @JetBlue tonight. Flight 2202 to #Buffalo is 2 hours delayed and we are still sitting at the gate."
"32479","American","@AmericanAir Broken planes/cancelled flights are the worst. Please tell me you'll find a way for me to get back to San Francisco today..."
"26989","American","@AmericanAir flight 760... wait for us. We just landed in MIA. Please? We are hurrying! #SJUtoMIADelayed"
"34588","American","@americanair - worst customer service ever.  SHould it take 3 hours to book award seats?"
"134628","AlaskaAir","Alaska Airlines has kicked off one of their planes a cancer patient. I won't be flying Alaska Air anytime soon. @AlaskaAir #alaskaairsucks"
"91293","SouthWest","@SouthwestAir intentionally damaged both of my checked bags! Skateboard wheels intentionally removed. 2 bag agents said it looks intentional"
"165602","SouthWest","@SouthwestAir Disappointed today with the service at LUV today. 6+ hours delayed on Flight 470 and only 2 customer service agents to support"
"31265","American","@AmericanAir filed report with Avianca. Almost wasted trip, no time, especially no tools. No ones sure if I'll pass the bag going home."
"160133","Delta","I am never flying @Delta @DeltaAssist @DeltaNewsroom  they have lost then found then lost my luggage again. Now offered me $25. Smdh"
"6038","United","@united and another delayed flight.. I think this is 8 in a row... Consistency is important"
"38292","United","NO @PATHTrain running to/from #WTC; 40min wait for cab to airport; arrived 15 min before flight; delayed 2hrs onboard @united... #ButIMadeIt"
"10243","United","@united https://t.co/xYr6Bw1LrT do you have a response to negative comments here?"
"162237","AlaskaAir","You are a smart cookie. I heart Alaska. You will enjoy the switch. @JohnVogan1 @AmericanAir @AlaskaAir"
"137889","American","@AmericanAir serious issues with miscommunications on trip to DC from Tulsa, there will be a customer service contact! #hadtoleaveamanbehind"
"100642","SouthWest","Your RDU operations are really stepping in it this morning due to luggage issues from a flight that came in from Denver @SouthwestAir"
"121327","American","@AmericanAir doesn't really matter at this point, since I'm going to miss my meetings anyway"
"35327","AlaskaAir","If you ever get stuck flying coach, @AlaskaAir and @recarousa new seats are seriously the stuff of economy #travel dreams @tripchi #sweet"
"31475","VirginAmerica","Had the worst service ever on @VirginAmerica on the way back from NY this past weekend. Just emailed my concern. Prolly won't hear back ðŸ˜¡ðŸ˜¥"
"99818","American","@MelissaAFrancis You must have missed this incident from a few years ago ---&gt; http://t.co/5OW9BKZnql   @united @AmericanAir"
"37469","United","@united is by far the worst airline I've ever flown. Everyone I know who has flown them has had a bad experience. http://t.co/k0qAmnj9yQ"
"19770","JetBlue","@JetBlue what is up with flight 499 out of lga..friend stuck at airport with no explanation"
"121323","American","@americanair delayed three times now, hopefully Ill get to NYC before graduation... #checktheweather"
"148677","American","@AmericanAir worst experience as a Platinium Member 65PHF08 my luggage lost in Dallas AA222250 &amp; AA222251 with no answer ...for 4 days ðŸ˜ž"
"84601","SouthWest","@SouthwestAir I apologize, in retrospect I was in a heinous mood after a 5-hour delay due to the Midwest snowstorm and was frustrated when--"
"91981","AlaskaAir","@AlaskaAir @RVTandon email has a discount for $175 for sitting at SJC for 9 hours yesterday due to a ""mechanical"" delay. #disappointed"
"111470","American","Figures my @AmericanAir #usairways flight is cancelled and they wont pick up phone and won't let me change it online"
"165528","VirginAmerica","@VirginAmerica your website login is unusably bad. I canâ€™t log in, I change password, new password doesnâ€™t work. Repeat forever."
"139447","AlaskaAir","Planes broken can't get out. @AlaskaAir"
"53160","SouthWest","@SouthwestAir Lost 1st Xmas gift my hubby gave me on fl 3505, BWI to DAL yesterday. #nexus72013 pink case Filed report. Pls help find it!! Ã°Å¸â„¢Â"
"38341","JetBlue","@JetBlue great job delaying my flight an hour and forty six minutes. You guys are the real MVP."
"102874","JetBlue","@The3GuysRant @MyCondomClub Ya that's horrible @SouthwestAir @JetBlue @flyLAXairport"
"55428","American","@AmericanAir 979 Miami to Haiti. 3 hrs delayed so far :/ I just want to sip a Prestige in #Haiti already my friends!"
"111286","SouthWest","Really confused why my @SouthwestAir flight ISN'T cancelled yet into DCA. It's the capital of snow city there! #impatient #stayingorleaving"
"132004","United","@united #5582 delayed at ATL gate with no explanation from pilots. Lots of activity in cockpit, scurrying about."
"121817","American","view frm d worst seat onboard wasn't bad. Lost my pref seat due 2 flight delays @AmericanAir #americanway http://t.co/Li8wFPunUj"
"36429","Delta","@DeltaAssist Hello, can I please file a complaint from my flight that I am currently on? Can I DM you the details?"
"120503","SouthWest","Ã¢â‚¬Å“@ChrisAbdalla_1: Hooray. Going on two hours with this mystery delay @SouthwestAir. A little info from someone would be nice.Ã¢â‚¬Â Hmm"
"101278","SouthWest","Hey @SouthwestAir, 128 planes with ""missed"" MX inspections? Those @BoeingAirplanes really aren't going, are they?"
"155139","SouthWest","@SouthwestAir pls get a flight to Chicago midway soon for flight 3796!! Delay of 4 hrs?? Too long Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­"
"113141","Delta","@DeltaAssist My flight DCA-LGA has been canceled and rescheduled 3 times today.  Now why can't I speak to anyone to cancel and get a refund?"
"10688","United","This is why you suck @united!!! 3 mins before we are to start boarding you change the fucking gateâ€¦ http://t.co/yv1kO8A4ij"
"95274","Delta","@DeltaAssist DL2103 is delayed. Now arrives CVG 7:51. DL3364 leaves at 7:58. How's it looking for a gate delay for that flight in CVG?"
"43251","United","Landed, sitting on the tarmac for 30min and counting bc @united doesn't have their shit together."
"101154","American","@AmericanAir Your baggage claim service at @PHLAirport tonight is terrible. Been sitting here with 3 young kids for over 30 min waiting..."
"82666","United","@L1LDebbie @united  shame. fire him/her then interview me for the position"
"125086","SouthWest","Wish I chose #MDW and the rockstar team @SouthwestAir  instead of #ORD and @AmericanAir ... 3 hours stuck INSIDE plane at gate #AA395"
"157083","American","@AmericanAir what did you chg me for? You cancelled my res and I couldn't get in contact with an agent for 3d WCT8952 http://t.co/TgT4URqQa5"
"24909","American","Finally boarding plane after 2 prior planes were cancelled. 5 hours delay. First time flying with @AmericanAir and not impressed."
"80033","American","@mboute @AmericanAir this nonsense needs to stop ! @AmericanAir needs to show us respect #Haiti"
"67848","VirginAmerica","@VirginAmerica you lie about singapore partnership, elevate not eligible for business class, no dates available, sales rep says it is a myth"
"101697","American","@AmericanAir has the worst customer experience."
"155343","United","@united express? No. UA3337 IAD-PHL delayed 1h 11m due to late inbound crew. This sucks! http://t.co/OXGVJ38dGz"
"82509","SouthWest","@SouthwestAir Waited on hold &gt;15 w/ customer service :( What time do I need to arrive @ DTW for a 0555 flight?"
"118148","American","Hey @AmericanAir you guys are just awful!"
"89949","United","Entire plane de boarded due to maintenance issue. One @united employee trying to rebook whole plane. 10 mins later still on first person..."
"42534","American","Last 3 times I've flown @AmericanAir I've had a +4 hour reroute and luggage lost twice. #HatTrick"
"30169","American","@EmmaWWE omg that sucks  @AmericanAir better do something about this!"
"161583","Delta","@DeltaAssist Flight 370 2hrs late &amp; didn't get seats we paid for AND no refund! #neveragaindelta"
"57031","United","@saragazarek @Delta @united yes that's actually never the problem"
"105773","American","@hirschfieldj @AmericanAir had a friend in Dallas spend 3 hours on hold when AA Called THEM on a callback #goodluck"
"73059","SouthWest","@morgypotpie @SouthwestAir @mayabatshir It's okay, @SpiritAirlines screwed me with a 13hr layover In Ft. Lauderdale (aka Ft. Fucktville)"
"138002","American","@AmericanAir Another day with constant customer complaints! #EnjoyYourPlight #NothingButApologies #PlaneAround #TerribleCustomerService"
"117651","American","@AmericanAir just de-boarded an @united flight not sure why I decided to give United a chance. I won't leave you again."
"145488","American","Oh &amp; btw, @AmericanAir in Philly SUCKS. Service was terrible"
"142178","SouthWest","@DoryuuShepherd @SouthwestAir That sucks so much man...I'm sorry"
"63509","AlaskaAir","Last night @SouthwestAir @VirginAmerica  flights to @flySFO were delayed at least 2hrs. My 'magic' @AlaskaAir flight was on time!"
"136355","United","@united our flight is delayed now and we only have 25 minutes to make our connecting flight. Is there another flight we can use as plan b?"
"118763","United","@united If crews r a limited resource &amp; they r causing u to fail your paid customers, then increase the # of resources available to work."
"38159","JetBlue","@TIME: JetBlue is cutting legroom from its planes http://t.co/cKz0IfFRxz no more free checked bag? This is fucked @JetBlue"
"81793","VirginAmerica","Boarding @VirginAmerica is like waiting in line for a hot, inefficient, nightclub. http://t.co/x0hoqenfVc"
"95436","SouthWest","Missing my third @United flight today because of delays. Never happens on @SouthwestAir. Beginning to know how @mortreport feels."
"74920","United","Hey @united , putting all these new seats in Ur Airbus is like putting new sheets in a motel 6. It still sucks."
"128737","VirginAmerica","@VirginAmerica - your seat change system sucks !!"
"86862","SouthWest","I bought maze runner on my @SouthwestAir flight and it kept cutting out and I didn't finish! I'm stuck in suspense, so sad, how does it end!"
"152470","JetBlue",".@JetBlue really testing the penmen patience right now, 4 hour delay, board the plane, leave the gate, go back to the gate.. Brutes"
"20888","United","My car smells like straight up @united bathroom "
"109153","JetBlue","On hold w @JetBlue AGAIN  &amp; @Indigo_Girls ""Gallileo"" song plays w/lyric ""must have crashed his little airplane"" #oops #notcooljetblue"
"148461","United","@United @airlinecritic why pull someone out of the line, 6 people back, put in front of those waiting to volunteer for an overbooked flight?"
"4517","SouthWest","@YahooNews @SouthwestAir @JetBlue   Flying is now a total hassle. Jammed planes, cramped seats, long TSA lines, high prices, late runs. Bad."
"162285","United","Both @united and @USAirways are on my shit list today"
"80684","American","If @Delta matched my platinum status I'd switch from @AmericanAir today.  Lost bag, again."
"22378","United","Hey @united I just submitted feedback for you at http://t.co/inMybYJ7dl Please address my issue. http://t.co/jHclvWhBoy  #badService"
"153528","American","@AmericanAir @nickcapra quit screwing up his flights! He's a busy man"
"977","American","@AmericanAir Hi, my 1hr flight has been delayed for more than 2 hours. Do u know when are we going to depart? AA3335"
"24507","Delta","@DeltaAssist Boarded flight at 7:00am. Got delayed b/c of an issue. Got rerouted. Now stuck at airport til 4:30pm. None of Delta's concern"
"153209","American","This in flight wifi SUCKS. I can't believe I paid $33.95 for it. @AmericanAir your service BLOWS. Changing my return flight on Monday ugh."
"152403","SouthWest","@southwestair $500 groomens suit $200 gift missing rehearsal dinner BC no AC on flight....pathetic"
"2441","United","@united Does 1K support respond at all anymore? Still waiting after 17 days for a reply."
"37505","United","@FlyAirNZ Learnt a VERY EXPENSIVE lesson Don't fly coshare @united flights with extra bags Total ripoff &amp; @FlyAirNZ helpline not very 1/2"
"70414","SouthWest","@SouthwestAir My friends are having the #worstdayever ... Their luggage is lost and Southwest won't even look for it #wherestheluv"
"100134","United","@mattgrommes @united never get comfy with @united"
"87751","JetBlue","On a half empty flight to JFK via @JetBlue with a plethora of ""premium seats"" available but no upgrades. Bad business or standard protocol?"
"87217","United","@petedavidson @united United are terrible. I stopped flying with them years ago."
"48376","United","@jerharlanCNN @United Ugg! Better than, ""we don't have the manual so we have to print one before we can leave."""
"157918","American","Boeing 777 de @AmericanAir aÃƒÂ±adido a la colecciÃƒÂ³n.. #brutal #Aerotrastorno http://t.co/rO6bj61q03"
"133047","JetBlue","Thanks @JetBlue for delaying my flight and then having the flight scheduled to leave an hour after mine depart first."
"104140","American","@AmericanAir been waiting 4 hours for a callback...trying to change my flight tomorrow from DCA-LIT."
"11714","SouthWest","Whoever set that fire in Chicago this morning is really messing with my weekend. #BostonBound #Eventually @SouthwestAir"
"160039","SouthWest","Will NEVER buy airplane wifi again! So SLOW!!! It's not worth the $8 I paid! @SouthwestAir"
"45834","United","@aloria There's a reason that never flying @united again is on my ""Raven Life List"" (things to do nevermore). http://t.co/CalGjBbN2L"
"24479","United","@united GOT TO BE KIDDING ME. FLIGHT THIS AM CANCELLED ALSO? MADE ME STAY NIGHT BC YOU CANCELLED LAST NIGHT, NOW ANOTHER CANCELLED?!!"
"66424","American","@AmericanAir I emailed in, and am very upset still.  AA said our bags are still in Dallas today yet!  This is ridiculous!"
"126930","SouthWest","@SouthwestAir please remind people to check the seat back so they don't leave their ipod in the seat back and never get it back:(("
"54576","JetBlue","@JetBlue what happened? Worst customer experience I've had in a while. Don't expect you to be Virgin, but wow. Make an effort!"
"38204","United","@united bad experience on Flight 3742 tonite. Completely booked, many international travelers. Too many bags. Could see all bags not loaded."
"100381","American","@AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail"
"76731","VirginAmerica","I love @VirginAmerica but this safety video is brutal. What were you thinking? #myearshurt"
"161872","American","@AmericanAir please respond to my direct message.  i need assistance as ill misconnect and be stuck in dallas"
"143185","JetBlue",".@JetBlue it is unkind to not consider a connecting passenger headed to funeral when the prev flight got in w 15min to spare. #disappointed"
"89117","American",".@AmericanAir If you're not canceling the flight, please cancel the snow."
"107016","SouthWest","@SouthwestAir Been on hold three times, disconnected at 35 mins, flight cancelled and need refund. Please help."
"143095","Delta","How I wish #Delta would upgrade my trip, Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­ I feel like I'm the only one who has never been upgraded @DeltaAssist @Delta #please #havemercy"
"127377","American","@AmericanAir any news on flight departing from PVD to PHL? I am on flight 4109 us airways an delayed +2 hrs??"
"1163","Delta","@DeltaAssist @Delta Picture of tray table AFTER I cleaned it myself. #gross #racetothebottom #dobetter #fail http://t.co/FYwDytpGFo"
"58365","SouthWest","Holy shit, get me off this plane! It's fucking freezing with my hoodie on! By far, coldest flight I've ever been on @SouthwestAir."
"42881","United","@united I've had two flights today, and they have both been awful"
"159635","American","@AmericanAir came home after flying into DCA and noticed my suitcase has a broken wheel. Who do I call?"
"21838","Delta","@DeltaAssist Whats the benefit of skymiles if I can't reserve a seat on flight without having to paying extra?  Cancelling my AmexSkymiles."
"19270","Delta","@DeltaAssist what the beat way to reach you guys ... I was waiting for 10 min to talk to your representative reg my delta sky miles account"
"35694","JetBlue","@JetBlue You should be ashamed of your gate agent at FLL this AM. He has been mean and obnoxious to every customer he has seen. #FLL"
"75226","SouthWest",".@jimkosek my sis booked with @AmericanAir but I always fly @SouthwestAir.  AA cancelled her flight, no explanation, &amp; now she's a day late"
"82617","JetBlue","@JetBlue my missing luggage was found and delivered to me a couple hours ago. Quite a relief!"
"136163","American","Challenging @TrimGoEMAW to an ol' delay off. Beat this. @AmericanAir, @DeltaAssist has thrown down the gauntlet. http://t.co/w6AyKyuSyW"
"52560","United","Been here since 9:30AM PT. @United flight to SBA was cancelled. (@ San Francisco International Airport (SFO)) https://t.co/yLmILE2WO1"
"69246","American","@AmericanAir it has now been over 10 days since I sent you an email about my ticket/flight error....still no response"
"7820","VirginAmerica","Never flying @VirginAmerica again. Book flight with points, have to move flight. forced to pay $100 fee. @JetBlue my new fav airline."
"85750","American","It's funny how when flights are delayed and airlines are shitty and provide bad service people bond...I'm looking at you @AmericanAir"
"151252","Delta","@DeltaAssist I'm rebooked to leave at 4:20 to MSP and trying to select my seat and it won't let me. Can you help?"
"69391","United","Seriously @united I understand aircraft changes but moving a 1K from first to a middle seat is unacceptable."
"107919","United","@united I have never been displaced due to mechanical issues and no electricity at the gate. Horrible guest experience"
"13359","United","@united late plane in SanFran = missed flight in Denver. What shall be my fate!?#grounded (btw I'm not alone lol) http://t.co/EJopsvaN8p"
"29434","Delta","@DeltaAssist My family with 12 week old baby had flight moved up. No notification. Missed flight. Now stuck in SLC until tomorrow."
"127478","United","@rayfawkes @united that sucks Ray! I hope it all works out fast!"
"6440","Delta","@DeltaAssist DL lost my bag (&amp; dopp kit) Toss this scruffy lawyer an ecv 4 having to go 2 court like a scruffy putz! http://t.co/7PFSKKoXOW"
"87199","United","My @united flight is 45 minutes late taking off: the pilot claims they ""don't have a baggage count."" BS? Or incompetence?"
"165334","American","@AmericanAir the new merged FF program is terrible. @USAirways nearly every flight was upgraded. Now nearly never. Reconsidering loyalty."
"7544","SouthWest","@SouthwestAir Disappointed the planes do not have charging outlets! Do any? Pd for Wifi and will run out of battery before landing :("
"128913","American","42 minutes now. RT @TEvans927: @USAirways @AmericanAir Iâ€™ve been on hold trying to buy a ticket for 30 minutes. Anyone home?"
"124488","American","I will avoid flying @AmericanAir anymore. Worst flight delays and customer service I have ever had."
"97878","JetBlue","@JetBlue you are doing a horrible job at JFK...you need to rethink how you put these routes together. Unprofessional"
"36610","AlaskaAir","Being #mvpgold on a @Delta flight doesn't mean squat. Wish I had flown @AlaskaAir. Even if routing longer #alaskaair is better . FYI"
"48482","JetBlue","@JetBlue the screen for my seat has been broken the whole flight #fail"
"126913","American","@AmericanAir What's the email where I can make a complaint? Your unprofessional staff made me miss my flight. #stuckattheairport"
"77816","American","@sorryimalex @AmericanAir I've never been on a plane"
"112657","JetBlue","@JetBlue we've been on hold for 45 minutes &amp; have yet to speak to a human...are you adding the Denver flight today? #flight993"
"32813","AlaskaAir","@jarpad @JensenAckles @AlaskaAir Um, Alaska Air, don't mess with Mr. Padalecki's family. He won't be happy. Please help Mr. Ackles &amp; fix it."
"85761","United","Hey @united wonder how come on @AmericanAir @USAirways @SouthwestAir @Delta I can always get PreTSA but never on your airline? You different"
"4529","JetBlue","Wow @JetBlue my aunt dies and I fly to TX to officiate her memorial and you won't refund a previously scheduled flight? Pretty pathetic."
"79895","American","@curtbuthman @AmericanAir @MarshaCollier @Box_Pipe Getting bumped, unheld reservation, etc... among the very worst customer service fails"
"36722","American","@AmericanAir you guys do a terrible job of managing your customers. Bad service. http://t.co/d4W8BNGcIu"
"37612","JetBlue","wait wait_ is @JetBlue really adding baggage fees now? _ glad I haven't booked any of my flights for next year_ Hello @SouthwestAir"
"111512","Delta","@DeltaAssist please help I can't make my flight because this plane is delayed so long and I can't find another option"
"93491","SouthWest","@mscaterinalopez @SouthwestAir poor princeton"
"79263","JetBlue","@mareanathanson @JetBlue cant believe they haven't issued the advisory. Would save them a lot of complaints if they just did it now"
"157448","JetBlue","@JetBlue I saw the link is a great opportunity but the problem is that I live in Costa Rica, how do I take advantage of that opportunity?"
"15602","American","@AmericanAir why is AA2306 delayed. Incoming plane is already there..."
"153406","United","@georgina_leighc @united tell me about it. They have the worse veggie meals too. The planes are so old fashioned and their crew x"
"49834","American","It seems impossible for @AmericanAir to ever run on schedule. Literally every flight I've flown with AA this year has been disrupted. #fail"
"127624","SouthWest","@SouthwestAir Worst flight experience flying to Houston from NYC and pathetic customer service for getting help to reschedule."
"55140","SouthWest","Why is @SouthwestAir delaying my flight home!!' Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­"
"135688","United","So @united  - you said DM you with details and wait a couple of days. I've done both. Care to DM me back?"
"17440","United","@HEELZiggler @united @taylorswift13 @Chilis this shit is getting hilarious!"
"50872","American","@TheCarlosPena @AmericanAir American Airlines always has problems. ðŸ˜‚"
"172197","United",".@TaheraHAhmad I'm glad @united seems to be aghast, but you should never have been treated so horrifically in the first place. I'm so sorry."
"63495","American","Disappointed @AmericanAir service again. gate agents forced me to check my bag when half of the overhead compartments were full"
"92521","JetBlue","ItÃ¢â‚¬â„¢s not too late! #FinDDYourMatch for your chance to win great prizes, like a @JetBlue trip! 18+NoPurchNec http://t.co/t2Lz7lI4kQ"
"152777","United","@united So you guys screw me again! Is it possible to sit in the seat I book &amp; confirm. I'm tall and you shuffle me to the bulkhead window!"
"129467","American","My flight has been delayed because the plane ""needs to clear customs"" (what?). @AmericanAir is impertinent. I blame @andrewdarvin."
"83867","United","@united Hey United. Been on hold for an hour &amp; 40 minutes now. Any chance of getting more people to answer phones? http://t.co/LphLl7sy4b"
"85955","Delta","@DeltaAssist I hope you fuckers get sued."
"57282","Delta","@DeltaAssist Maybe you guys can help find the missing flight attendant for Flight 2929 at JFK."
"147860","Delta","@DeltaAssist disappointed I rcvd no response 2 my treatment on flight 740 from PVR.flt atndnt so rude &amp; wldnt ask others to let me go thru"
"55340","American","Our Russian corer never showed up in Miami, and @AmericanAir seems to have lost my students' frame packs on the flight from MIA to BOS (?!)."
"108165","United","@AmericanAir That # is for @united and they're not answering. :( Filled out a form online. I fear ""black hole"" status."
"13141","United","@united You are in strict violation of DOT regulations. I can't wait until you get fined. http://t.co/QhWsstPPny     http://t.co/7VED5dCuiL"
"39565","United","I bet $100 bucks this @united flight won't leave on time."
"57780","United","@united flight 698 from SFO to ORD sucks at turbulence announcements. Randomly yelling ""check seatbelts!!"" is terrifying."
"63123","United","Aaaand, shame on you @united and @Orbitz, you greedy greedy bastards. http://t.co/g4ZR4fOFku"
"125025","VirginAmerica","@VirginAmerica I just love paying $500 for a flight, being promised free tv and then not being able to plug in headphones cause it's broken"
"150863","United","@united cancelled my flight and customer service failed to actually book the ticket on the next flight. Now on standby:( see my DM please!!"
"142955","Delta","@DeltaAssist Why is it over a 2 hr wait to speak with an actual person over the phone? A one way flight is costing me more than round trip"
"41556","American","@AmericanAir has the WORST customer service and is ruining my holiday. I should have been home hours ago."
"129709","JetBlue","@JetBlue all system down at EWR. Waiting 2 hours no one telling us anything"
"93455","American","@AmericanAir liked to me that I couldn't change my flight and then another said I could. Probably gonna miss my flight cuz of the liar."
"82859","AlaskaAir","@AlaskaAir no pets on 1st class was I get my own plane. Wow. Never again will I fly with you."
"170749","United","@united has crappy service and now their racist too #NotMyAmerica"
"161886","SouthWest","My flight was delayed 4 times in an hour and now its leaving after midnight and a 50 minute wait to talk to a  service rep @SouthwestAir"
"43756","SouthWest","@Delta and @SouthwestAir, I am very disappointed in my flights over the past few days. #CancelledFlight #delays #gatechanges #lastminuteprob"
"84672","Delta","@DeltaAssist I do not seem to be able to log into http://t.co/Ct994Tpg6v to book a flight with my Skymiles number. Is that not working?"
"160220","United","@united cancelled my mom's flight to Paris. She's waited her entire life for this trip. My heart hurts Ã°Å¸ËœÂ­"
"121284","JetBlue","@JetBlue yesterday we had the ABSOLUTE WORST (safely alive) nightmare w/your service. 24hrs later, $650+ extra n' due to delays fixing TVs?!"
"64771","SouthWest","@SouthwestAir Any idea when the RR cardholder drink tickets arrive in mail? I'm hoping to use mine to kick off vacay at end of the month!"
"38426","United","Another delayed flight with @united !! This makes 3 in a row! Ridiculous"
"157066","American","@_hgordon @AmericanAir you really don't care about your customers whatsoever. We are all suffering from your unprofessionalism."
"32551","United","Sorry for delay folks. My flight home is cancelled @united so I am trying to see what my options are. Let's resume #courageousconversations"
"41503","SouthWest","@SouthwestAir trying to get on an earlier flight from PIt--&gt;mdw on hold for 30 mins is there another number to call???!!!"
"162076","United","Why can't @united ever be on time. Terrible."
"113702","Delta","@DeltaAssist why is 4022 delayed? No one here to say and nothing on the email/ website"
"142269","SouthWest","We're waiting for a captain for our flight. Seriously @SouthwestAir how the hell does this happen?"
"121300","American","USair went into my bank account without MY consent. No response, just the runaround. Taking this to national news @USAirways @AmericanAir"
"128712","American","I need to book my Iceland award on @AmericanAir but I don't have an account yet! Waiting patiently as I watch the availability disappear."
"1093","American","Disappointed in @AmericanAir customer service. No follow up, no number to call, no bueno #customerservice #helpagirlout #callmemaybe"
"159556","SouthWest","@SouthwestAir will be getting the complaint letter of life if I miss this wedding due to their bad customer service"
"33076","American","@AmericanAir a complete circus at Vegas airport. Now delayed over an hour on plane due to ""waiting for paperwork"" before taking off."
"38152","JetBlue","@JetBlue  if you have unused miles, gift them to a charity so they don't go to waste &amp; others benefit before switching to another airline."
"83281","American","@AmericanAir and the orange priority bag tags came off way after other bags. Why bother maintaining that status if it doesn't work?"
"136370","American","@jtrosendahl @AmericanAir Similar response from them yesterday. They are brutal."
"48512","AlaskaAir","@AlaskaAir it normal for flight attendants to request to smell passengers' clear liquids? I.e., water?"
"50738","Delta","@DeltaAssist Hi, if you arr @ JFK T4 from AMS &amp; need to pick up a boarding pass for connecting flt to JFK, do you need to leave T4?"
"6851","Delta","@DeltaAssist Flight schedule got changed; is 30 min. enough to transit in SLC and what if origin flight from ORD departs late b/c winter?"
"93703","United","Time for #CPR #DEN #IBP @United #delay"
"51788","VirginAmerica","@VirginAmerica thx for cancelling VX902 with no notification, i was already in the airport waiting like an asshole."
"32519","United","@united fucks up again. Delayed flight. Should have flown with @AlaskaAir"
"123235","American","Feeling slightly frustrated @AmericanAir Flight out west and after 2 hour delay, first ten rows have bought ALL food on plane!  REALLY???"
"21717","American","Praying I get some seats on this @AmericanAir flight! Can't wait to be in my bed! #standby"
"5373","American","@AmericanAir @USAirways can't believe how terrible you are"
"111558","American","@AmericanAir Yay, my flight was cancelled!!!  I can sleep in a bit!  :)"
"30712","United","Sitting in Munich - continue to marvel at fact any @lufthansa lounge puts every @united red carpet club to shame."
